NAME,GEOID,variable,estimate
"Love County, Oklahoma",40085,POP,10253
"Beckham County, Oklahoma",40009,POP,21859
"Choctaw County, Oklahoma",40023,POP,14672
"Jackson County, Oklahoma",40065,POP,24530
"Lincoln County, Oklahoma",40081,POP,34877
"Pawnee County, Oklahoma",40117,POP,16376
"Seminole County, Oklahoma",40133,POP,24258
"Cimarron County, Oklahoma",40025,POP,2137
"Blaine County, Oklahoma",40011,POP,9429
"Coal County, Oklahoma",40029,POP,5495
"Grant County, Oklahoma",40053,POP,4333
"Kingfisher County, Oklahoma",40073,POP,15765
"McClain County, Oklahoma",40087,POP,40474
"Marshall County, Oklahoma",40095,POP,16931
"Noble County, Oklahoma",40103,POP,11131
"Nowata County, Oklahoma",40105,POP,10076
"Rogers County, Oklahoma",40131,POP,92459
"Sequoyah County, Oklahoma",40135,POP,41569
"Austin County, Texas",48015,POP,30032
"Kenedy County, Texas",48261,POP,404
"Colorado County, Texas",48089,POP,21493
"San Patricio County, Texas",48409,POP,66730
"Randall County, Texas",48381,POP,137713
"San Saba County, Texas",48411,POP,6055
"Schleicher County, Texas",48413,POP,2793
"Zavala County, Texas",48507,POP,11840
"Calhoun County, Texas",48057,POP,21290
"Foard County, Texas",48155,POP,1155
"Goliad County, Texas",48175,POP,7658
"Hamilton County, Texas",48193,POP,8461
"Mitchell County, Texas",48335,POP,8545
"Titus County, Texas",48449,POP,32750
"Lavaca County, Texas",48285,POP,20154
"Terry County, Texas",48445,POP,12337
"Wise County, Texas",48497,POP,69984
"Matagorda County, Texas",48321,POP,36643
"Pecos County, Texas",48371,POP,15823
"Rockwall County, Texas",48397,POP,104915
"Taylor County, Texas",48441,POP,138034
"Throckmorton County, Texas",48447,POP,1501
"Walker County, Texas",48471,POP,72971
"Wood County, Texas",48499,POP,45539
"Aransas County, Texas",48007,POP,23510
"Cochran County, Texas",48079,POP,2853
"Coke County, Texas",48081,POP,3387
"Coryell County, Texas",48099,POP,75951
"Hemphill County, Texas",48211,POP,3819
"Moore County, Texas",48341,POP,20940
"Potter County, Texas",48375,POP,117415
"San Augustine County, Texas",48405,POP,8237
"Shackelford County, Texas",48417,POP,3265
"Starr County, Texas",48427,POP,64633
"Upton County, Texas",48461,POP,3657
"Brown County, Texas",48049,POP,37864
"Hall County, Texas",48191,POP,2964
"Franklin County, Texas",48159,POP,10725
"Frio County, Texas",48163,POP,20306
"Lampasas County, Texas",48281,POP,21428
"Orleans County, Vermont",50019,POP,27037
"Grand Isle County, Vermont",50013,POP,7235
"Chittenden County, Vermont",50007,POP,163774
"Lamoille County, Vermont",50015,POP,25362
"Franklin County, Vermont",50011,POP,49402
"Caledonia County, Vermont",50005,POP,29993
"Windham County, Vermont",50025,POP,42222
"Bennington County, Vermont",50003,POP,35470
"Addison County, Vermont",50001,POP,36777
"Essex County, Vermont",50009,POP,6163
"Washington County, Vermont",50023,POP,58409
"Millard County, Utah",49027,POP,13188
"Tooele County, Utah",49045,POP,72259
"Washington County, Utah",49053,POP,177556
"Kane County, Utah",49025,POP,7886
"Summit County, Utah",49043,POP,42145
"Grand County, Utah",49019,POP,9754
"Piute County, Utah",49031,POP,1479
"Rich County, Utah",49033,POP,2483
"Wasatch County, Utah",49051,POP,34091
"Wayne County, Pennsylvania",42127,POP,51361
"Bedford County, Pennsylvania",42009,POP,47888
"Monroe County, Pennsylvania",42089,POP,170271
"Huntingdon County, Pennsylvania",42061,POP,45144
"Washington County, Pennsylvania",42125,POP,206865
"Philadelphia County, Pennsylvania",42101,POP,1584064
"York County, Pennsylvania",42133,POP,449058
"Indiana County, Pennsylvania",42063,POP,84073
"Cumberland County, Pennsylvania",42041,POP,253370
"Allegheny County, Pennsylvania",42003,POP,1216045
"Westmoreland County, Pennsylvania",42129,POP,348899
"Forest County, Pennsylvania",42053,POP,7247
"Blair County, Pennsylvania",42013,POP,121829
"Lawrence County, Pennsylvania",42073,POP,85512
"Bradford County, Pennsylvania",42015,POP,60323
"Cambria County, Pennsylvania",42021,POP,130192
"Chester County, Pennsylvania",42029,POP,524989
"Berks County, Pennsylvania",42011,POP,421164
"Mifflin County, Pennsylvania",42087,POP,46138
"Mercer County, Missouri",29129,POP,3617
"Wright County, Missouri",29229,POP,18289
"Clay County, Missouri",29047,POP,249948
"Dent County, Missouri",29065,POP,15573
"Saline County, Missouri",29195,POP,22761
"Worth County, Missouri",29227,POP,2013
"Grundy County, Missouri",29079,POP,9850
"Morgan County, Missouri",29141,POP,20627
"Reynolds County, Missouri",29179,POP,6270
"St. Louis County, Missouri",29189,POP,994205
"Stone County, Missouri",29209,POP,31952
"Barry County, Missouri",29009,POP,35789
"Boone County, Missouri",29019,POP,180463
"Cole County, Missouri",29051,POP,76745
"Crawford County, Missouri",29055,POP,23920
"Iron County, Missouri",29093,POP,10125
"Livingston County, Missouri",29117,POP,15227
"Moniteau County, Missouri",29135,POP,16132
"Pemiscot County, Missouri",29155,POP,15805
"Pettis County, Missouri",29159,POP,42339
"Shannon County, Missouri",29203,POP,8166
"Randolph County, Missouri",29175,POP,24748
"Dunklin County, Missouri",29069,POP,29131
"Franklin County, Missouri",29071,POP,103967
"Howard County, Missouri",29089,POP,10001
"Jackson County, Missouri",29095,POP,703011
"Miller County, Missouri",29131,POP,25619
"Putnam County, Missouri",29171,POP,4696
"Taney County, Missouri",29213,POP,55928
"Buchanan County, Missouri",29021,POP,87364
"Caldwell County, Missouri",29025,POP,9020
"Cass County, Missouri",29037,POP,105780
"Clinton County, Missouri",29049,POP,20387
"Dallas County, Missouri",29059,POP,16878
"Hickory County, Missouri",29085,POP,9544
"Lincoln County, Missouri",29113,POP,59013
"Monroe County, Missouri",29137,POP,8644
"Newton County, Missouri",29145,POP,58236
"Pike County, Missouri",29163,POP,18302
"St. Charles County, Missouri",29183,POP,402022
"Okfuskee County, Oklahoma",40107,POP,11993
"Alfalfa County, Oklahoma",40003,POP,5702
"Woods County, Oklahoma",40151,POP,8793
"Cleveland County, Oklahoma",40027,POP,284014
"Atoka County, Oklahoma",40005,POP,13758
"Union County, Oregon",41061,POP,26835
"Marion County, Oregon",41047,POP,347818
"Douglas County, Oregon",41019,POP,110980
"Jefferson County, Oregon",41031,POP,24658
"Polk County, Oregon",41053,POP,86085
"Deschutes County, Oregon",41017,POP,197692
"Linn County, Oregon",41043,POP,129749
"Yamhill County, Oregon",41071,POP,107100
"Baker County, Oregon",41001,POP,16124
"Klamath County, Oregon",41035,POP,68238
"Lincoln County, Oregon",41041,POP,49962
"Benton County, Oregon",41003,POP,93053
"Crook County, Oregon",41013,POP,24404
"Sherman County, Oregon",41055,POP,1780
"Harney County, Oregon",41025,POP,7393
"Malheur County, Oregon",41045,POP,30571
"Wallowa County, Oregon",41063,POP,7208
"Wheeler County, Oregon",41069,POP,1332
"Morrow County, Oregon",41049,POP,11603
"Coos County, Oregon",41011,POP,64487
"Bamberg County, South Carolina",45009,POP,14066
"Beaufort County, South Carolina",45013,POP,192122
"Calhoun County, South Carolina",45017,POP,14553
"Dillon County, South Carolina",45033,POP,30479
"Saluda County, South Carolina",45081,POP,20473
"Richland County, South Carolina",45079,POP,415759
"Fairfield County, South Carolina",45039,POP,22347
"Hampton County, South Carolina",45049,POP,19222
"Greenville County, South Carolina",45045,POP,523542
"Lancaster County, South Carolina",45057,POP,98012
"Dorchester County, South Carolina",45035,POP,162809
"Florence County, South Carolina",45041,POP,138293
"Laurens County, South Carolina",45059,POP,67493
"McCormick County, South Carolina",45065,POP,9463
"Pickens County, South Carolina",45077,POP,126884
"Union County, South Carolina",45087,POP,27316
"Williamsburg County, South Carolina",45089,POP,30368
"Aurora County, South Dakota",46003,POP,2751
"Grant County, South Dakota",46051,POP,7052
"Tripp County, South Dakota",46123,POP,5441
"Ziebach County, South Dakota",46137,POP,2756
"Spink County, South Dakota",46115,POP,6376
"Bon Homme County, South Dakota",46009,POP,6901
"Brookings County, South Dakota",46011,POP,35077
"Fall River County, South Dakota",46047,POP,6713
"Hamlin County, South Dakota",46057,POP,6164
"Jackson County, South Dakota",46071,POP,3344
"Custer County, South Dakota",46033,POP,8972
"Hyde County, South Dakota",46069,POP,1301
"Faulk County, South Dakota",46049,POP,2299
"Hutchinson County, South Dakota",46067,POP,7291
"Walworth County, South Dakota",46129,POP,5435
"Buffalo County, South Dakota",46017,POP,1962
"Box Elder County, Utah",49003,POP,56046
"Iron County, Utah",49021,POP,54839
"Sanpete County, Utah",49039,POP,30939
"Sevier County, Utah",49041,POP,21620
"Weber County, Utah",49057,POP,260213
"San Juan County, Utah",49037,POP,15308
"Salt Lake County, Utah",49035,POP,1160437
"Daggett County, Utah",49009,POP,950
"Wayne County, Utah",49055,POP,2711
"Carbon County, Utah",49007,POP,20463
"Morgan County, Utah",49029,POP,12124
"Cache County, Utah",49005,POP,128289
"Juab County, Utah",49023,POP,12017
"James City County, Virginia",51095,POP,76523
"Russell County, Virginia",51167,POP,26586
"Smyth County, Virginia",51173,POP,30104
"Charlottesville city, Virginia",51540,POP,47266
"Campbell County, Virginia",51031,POP,54885
"Henrico County, Virginia",51087,POP,330818
"King George County, Virginia",51099,POP,26836
"Lancaster County, Virginia",51103,POP,10603
"Lee County, Virginia",51105,POP,23423
"Mathews County, Virginia",51115,POP,8834
"Middlesex County, Virginia",51119,POP,10582
"Prince George County, Virginia",51149,POP,38353
"Richmond County, Virginia",51159,POP,9023
"Scott County, Virginia",51169,POP,21566
"Spotsylvania County, Virginia",51177,POP,136215
"Appomattox County, Virginia",51011,POP,15911
"Franklin County, Virginia",51067,POP,56042
"King and Queen County, Virginia",51097,POP,7025
"Montgomery County, Virginia",51121,POP,98535
"New Kent County, Virginia",51127,POP,23091
"Cumberland County, Virginia",51049,POP,9932
"Dickenson County, Virginia",51051,POP,14318
"Halifax County, Virginia",51083,POP,33911
"Loudoun County, Virginia",51107,POP,413538
"Prince William County, Virginia",51153,POP,470335
"Southampton County, Virginia",51175,POP,17631
"Beaver County, Utah",49001,POP,6710
"Highland County, Virginia",51091,POP,2190
"Caroline County, Virginia",51033,POP,30725
"Gloucester County, Virginia",51073,POP,37348
"Patrick County, Virginia",51141,POP,17608
"Powhatan County, Virginia",51145,POP,29652
"Shenandoah County, Virginia",51171,POP,43616
"Fauquier County, Virginia",51061,POP,71222
"Staunton city, Virginia",51790,POP,24932
"Asotin County, Washington",53003,POP,22582
"Adams County, Washington",53001,POP,19983
"Garfield County, Washington",53023,POP,2225
"Mason County, Washington",53045,POP,66768
"Skagit County, Washington",53057,POP,129205
"Stevens County, Washington",53065,POP,45723
"Spokane County, Washington",53063,POP,522798
"Lincoln County, Washington",53043,POP,10939
"Chelan County, Washington",53007,POP,77200
"Jefferson County, Washington",53031,POP,32221
"Kitsap County, Washington",53035,POP,271473
"Carter County, Missouri",29035,POP,5982
"Dade County, Missouri",29057,POP,7561
"Linn County, Missouri",29115,POP,11920
"Howell County, Missouri",29091,POP,40117
"Johnson County, Missouri",29101,POP,54062
"Laclede County, Missouri",29105,POP,35723
"Maries County, Missouri",29125,POP,8697
"Phelps County, Missouri",29161,POP,44573
"Platte County, Missouri",29165,POP,104418
"St. Francois County, Missouri",29187,POP,67215
"St. Louis city, Missouri",29510,POP,300576
"Andrew County, Missouri",29003,POP,17712
"Butler County, Missouri",29023,POP,42478
"Carroll County, Missouri",29033,POP,8679
"Daviess County, Missouri",29061,POP,8278
"Holt County, Missouri",29087,POP,4403
"Marion County, Missouri",29127,POP,28530
"Osage County, Missouri",29151,POP,13615
"Ripley County, Missouri",29181,POP,13288
"Warren County, Missouri",29219,POP,35649
"Washington County, Missouri",29221,POP,24730
"Christian County, Missouri",29043,POP,88595
"DeKalb County, Missouri",29063,POP,12547
"Harrison County, Missouri",29081,POP,8352
"Lafayette County, Missouri",29107,POP,32708
"Adair County, Missouri",29001,POP,25343
"Scotland County, Missouri",29199,POP,4902
"Sullivan County, Missouri",29211,POP,6089
"Clark County, Missouri",29045,POP,6797
"Jasper County, Missouri",29097,POP,121328
"Lewis County, Missouri",29111,POP,9776
"McDonald County, Missouri",29119,POP,22837
"Perry County, Missouri",29157,POP,19136
"Polk County, Missouri",29167,POP,32149
"Ray County, Missouri",29177,POP,23018
"Hill County, Montana",30041,POP,16484
"Chouteau County, Montana",30015,POP,5635
"Lincoln County, Montana",30053,POP,19980
"Park County, Montana",30067,POP,16606
"Treasure County, Montana",30103,POP,696
"Blaine County, Montana",30005,POP,6681
"Sweet Grass County, Montana",30097,POP,3737
"Teton County, Montana",30099,POP,6147
"Prairie County, Montana",30079,POP,1077
"Glacier County, Montana",30035,POP,13753
"Fallon County, Montana",30025,POP,2846
"Golden Valley County, Montana",30037,POP,821
"Silver Bow County, Montana",30093,POP,34915
"Stillwater County, Montana",30095,POP,9642
"Jefferson County, Montana",30043,POP,12221
"Granite County, Montana",30039,POP,3379
"Wheatland County, Montana",30107,POP,2126
"Madison County, Montana",30057,POP,8600
"Cape Girardeau County, Missouri",29031,POP,78871
"Shelby County, Missouri",29205,POP,5930
"Webster County, Missouri",29225,POP,39592
"Atchison County, Missouri",29005,POP,5143
"Bates County, Missouri",29013,POP,16172
"Benton County, Missouri",29015,POP,19443
"Roberts County, South Dakota",46109,POP,10394
"Douglas County, South Dakota",46043,POP,2921
"Harding County, South Dakota",46063,POP,1298
"McPherson County, South Dakota",46089,POP,2379
"Sully County, South Dakota",46119,POP,1391
"Lincoln County, South Dakota",46083,POP,61128
"Lake County, South Dakota",46079,POP,12797
"Lawrence County, South Dakota",46081,POP,25844
"Codington County, South Dakota",46029,POP,28009
"Butte County, South Dakota",46019,POP,10429
"Corson County, South Dakota",46031,POP,4086
"Edmunds County, South Dakota",46045,POP,3829
"Campbell County, South Dakota",46021,POP,1376
"Bennett County, South Dakota",46007,POP,3365
"Haakon County, South Dakota",46055,POP,1899
"Jones County, South Dakota",46075,POP,903
"Meade County, South Dakota",46093,POP,28332
"Turner County, South Dakota",46125,POP,8384
"Brown County, South Dakota",46013,POP,38839
"Hanson County, South Dakota",46061,POP,3453
"McCook County, South Dakota",46087,POP,5586
"Mellette County, South Dakota",46095,POP,2061
"Moody County, South Dakota",46101,POP,6576
"Pennington County, South Dakota",46103,POP,113775
"Union County, South Dakota",46127,POP,15932
"Miner County, South Dakota",46097,POP,2216
"Coffee County, Tennessee",47031,POP,56520
"Fayette County, Tennessee",47047,POP,41133
"Hancock County, Tennessee",47067,POP,6620
"Hawkins County, Tennessee",47073,POP,56786
"Johnson County, Tennessee",47091,POP,17788
"Lincoln County, Tennessee",47103,POP,34366
"Macon County, Tennessee",47111,POP,24602
"Moore County, Tennessee",47127,POP,6488
"Robertson County, Tennessee",47147,POP,71813
"Franklin County, Tennessee",47051,POP,42208
"Blount County, Tennessee",47009,POP,133088
"Cheatham County, Tennessee",47021,POP,40667
"Carter County, Tennessee",47019,POP,56391
"Grainger County, Tennessee",47057,POP,23320
"Giles County, Tennessee",47055,POP,29464
"Lauderdale County, Tennessee",47097,POP,25633
"Lawrence County, Tennessee",47099,POP,44142
"Madison County, Tennessee",47113,POP,97984
"Marion County, Tennessee",47115,POP,28907
"Day County, South Dakota",46037,POP,5424
"Overton County, Tennessee",47133,POP,22241
"Pickett County, Tennessee",47137,POP,5048
"Wayne County, Tennessee",47181,POP,16673
"Williamson County, Tennessee",47187,POP,238412
"Bedford County, Tennessee",47003,POP,49713
"Greene County, Tennessee",47059,POP,69069
"Cumberland County, Tennessee",47035,POP,60520
"Van Buren County, Tennessee",47175,POP,5872
"Claiborne County, Tennessee",47025,POP,31959
"Hickman County, Tennessee",47081,POP,25178
"Humphreys County, Tennessee",47085,POP,18582
"Putnam County, Tennessee",47141,POP,80245
"King County, Washington",53033,POP,2252782
"Pacific County, Washington",53049,POP,22471
"Pend Oreille County, Washington",53051,POP,13724
"San Juan County, Washington",53055,POP,17582
"Skamania County, Washington",53059,POP,12083
"Whitman County, Washington",53075,POP,50104
"Yakima County, Washington",53077,POP,250873
"Clallam County, Washington",53009,POP,77331
"Cowlitz County, Washington",53015,POP,110593
"Ferry County, Washington",53019,POP,7627
"Hampshire County, West Virginia",54027,POP,23175
"Brooke County, West Virginia",54009,POP,21939
"Doddridge County, West Virginia",54017,POP,8448
"Hardy County, West Virginia",54031,POP,13776
"Marion County, West Virginia",54049,POP,56072
"Mingo County, West Virginia",54059,POP,23424
"Hancock County, West Virginia",54029,POP,28810
"Marshall County, West Virginia",54051,POP,30531
"Nicholas County, West Virginia",54067,POP,24496
"Tucker County, West Virginia",54093,POP,6839
"Tyler County, West Virginia",54095,POP,8591
"Roane County, West Virginia",54087,POP,13688
"Taylor County, West Virginia",54091,POP,16695
"Wood County, West Virginia",54107,POP,83518
"Gilmer County, West Virginia",54021,POP,7823
"Mason County, West Virginia",54053,POP,26516
